,Date,Total Traffic Volume,Base Interest Rate,Exchange Rate,Gross Domestic Product (GDP),Economic Growth Rate (Real GDP Growth Rate),Export price,Export growth rate,Import price,Import growth rate,Nationwide Consumer Price Index,Regular Unleaded Gasoline,Diesel Fuel for Automobiles,number of car ownership
2390,2017-07-20,8069051,1.25,1123.825806,473428,3.9,48763581.72,19.32247735,38682455.33,15.69224774,97.80554839,1437.89,1229.2,22280807
2391,2017-07-21,8802094,1.25,1124.109677,473428,3.9,48707260.88,19.25717295,38745885.98,15.6857173,97.82358065,1437.75,1229.21,22282348
2392,2017-07-22,8433304,1.25,1124.393548,473428,3.9,48650940.05,19.19186855,38809316.64,15.67918685,97.8416129,1437.78,1229.31,22283890
2393,2017-07-23,6868092,1.25,1124.677419,473428,3.9,48594619.21,19.12656415,38872747.3,15.67265641,97.85964516,1437.68,1229.31,22285432
2394,2017-07-24,7918640,1.25,1124.96129,473428,3.9,48538298.38,19.06125974,38936177.95,15.66612597,97.87767742,1437.64,1229.1,22286973
2395,2017-07-25,7962585,1.25,1125.245161,473428,3.9,48481977.54,18.99595534,38999608.61,15.65959553,97.89570968,1437.58,1228.91,22288515
2396,2017-07-26,8281430,1.25,1125.529032,473428,3.9,48425656.71,18.93065094,39063039.26,15.65306509,97.91374194,1437.59,1229.35,22290057
2397,2017-07-27,8476707,1.25,1125.812903,473428,3.9,48369335.87,18.86534653,39126469.92,15.64653465,97.93177419,1437.7,1229.46,22291599
2398,2017-07-28,8887350,1.25,1126.096774,473428,3.9,48313015.04,18.80004213,39189900.58,15.64000421,97.94980645,1437.85,1229.65,22293140
2399,2017-07-29,8897915,1.25,1126.380645,473428,3.9,48256694.2,18.73473773,39253331.23,15.63347377,97.96783871,1438.02,1229.74,22294682
2400,2017-07-30,8044356,1.25,1126.664516,473428,3.9,48200373.37,18.66943333,39316761.89,15.62694333,97.98587097,1438.2,1230.08,22296224
2401,2017-07-31,6914777,1.25,1126.948387,473428,3.9,48144052.53,18.60412892,39380192.55,15.62041289,98.00390323,1438.31,1230.18,22297765
2402,2017-08-01,8645665,1.25,1127.232258,473428,3.9,48087731.69,18.53882452,39443623.2,15.61388245,98.02193548,1438.48,1230.21,22299307
2403,2017-08-02,8715664,1.25,1127.516129,473428,3.9,48031410.86,18.47352012,39507053.86,15.60735201,98.03996774,1438.87,1230.91,22300849
2404,2017-08-03,8763907,1.25,1127.8,473428,3.9,47975090.02,18.40821572,39570484.51,15.60082157,98.058,1439.43,1231.63,22302391
2405,2017-08-04,9267858,1.25,1128.367742,473428,3.9,47918769.19,18.34291131,39633915.17,15.59429113,98.06167742,1439.82,1232.14,22304745
2406,2017-08-05,8909668,1.25,1128.935484,473428,3.9,47862448.35,18.27760691,39697345.83,15.58776069,98.06535484,1440.31,1232.91,22307099
2407,2017-08-06,7538484,1.25,1129.503226,473428,3.9,47806127.52,18.21230251,39760776.48,15.58123025,98.06903226,1440.98,1233.55,22309453
2408,2017-08-07,8268259,1.25,1130.070968,473428,3.9,47749806.68,18.1469981,39824207.14,15.57469981,98.07270968,1441.5,1234.17,22311807
2409,2017-08-08,8294671,1.25,1130.63871,473428,3.9,47693485.85,18.0816937,39887637.8,15.56816937,98.0763871,1441.89,1234.37,22314161
2410,2017-08-09,8153418,1.25,1131.206452,473428,3.9,47637165.01,18.0163893,39951068.45,15.56163893,98.08006452,1442.77,1235.69,22316515
2411,2017-08-10,8186699,1.25,1131.774194,473428,3.9,47580844.18,17.9510849,40014499.11,15.55510849,98.08374194,1444.78,1237.83,22318869
2412,2017-08-11,9056223,1.25,1132.341935,473428,3.9,47524523.34,17.88578049,40077929.76,15.54857805,98.08741935,1446.06,1239.1,22321224
2413,2017-08-12,9015310,1.25,1132.909677,473428,3.9,47468202.51,17.82047609,40141360.42,15.54204761,98.09109677,1447.55,1240.77,22323578
2414,2017-08-13,7928946,1.25,1133.477419,473428,3.9,47411881.67,17.75517169,40204791.08,15.53551717,98.09477419,1448.48,1241.79,22325932
2415,2017-08-14,8348647,1.25,1134.045161,473428,3.9,47355560.84,17.68986728,40268221.73,15.52898673,98.09845161,1449.53,1242.71,22328286
2416,2017-08-15,6840907,1.25,1134.612903,473428,3.9,47299240,17.62456288,40331652.39,15.52245629,98.10212903,1450.09,1243.08,22330640
2417,2017-08-16,8102369,1.25,1135.180645,473428,3.9,47242919.17,17.55925848,40395083.04,15.51592585,98.10580645,1450.81,1244.05,22332994
2418,2017-08-17,8130062,1.25,1135.748387,473428,3.9,47186598.33,17.49395408,40458513.7,15.50939541,98.10948387,1452.62,1245.59,22335348
2419,2017-08-18,8856031,1.25,1136.316129,473428,3.9,47130277.5,17.42864967,40521944.36,15.50286497,98.11316129,1453.26,1246.56,22337702
2420,2017-08-19,8552842,1.25,1136.883871,473428,3.9,47252365.16,17.72072888,40570777.21,15.63195703,98.11683871,1454.28,1247.56,22340057
2421,2017-08-20,6794141,1.25,1137.451613,473428,3.9,47513898.55,18.29214241,40608200.29,15.86705288,98.12051613,1455.01,1248.3,22342411
2422,2017-08-21,7782021,1.25,1138.019355,473428,3.9,47775431.94,18.86355593,40645623.37,16.10214873,98.12419355,1455.6,1248.92,22344765
2423,2017-08-22,8040554,1.25,1138.587097,473428,3.9,48036965.33,19.43496945,40683046.45,16.33724458,98.12787097,1455.99,1249.14,22347119
2424,2017-08-23,7815041,1.25,1139.154839,473428,3.9,48298498.72,20.00638298,40720469.53,16.57234043,98.13154839,1456.62,1249.9,22349473
2425,2017-08-24,7681309,1.25,1139.722581,473428,3.9,48560032.11,20.5777965,40757892.61,16.80743628,98.13522581,1457.27,1250.72,22351827
2426,2017-08-25,8858071,1.25,1140.290323,473428,3.9,48821565.5,21.14921003,40795315.69,17.04253213,98.13890323,1457.81,1251.24,22354181
2427,2017-08-26,9020754,1.25,1140.858065,473428,3.9,49083098.9,21.72062355,40832738.77,17.27762798,98.14258065,1458.37,1251.78,22356535
2428,2017-08-27,7945773,1.25,1141.425806,473428,3.9,49344632.29,22.29203708,40870161.85,17.51272383,98.14625806,1458.81,1252.13,22358890
2429,2017-08-28,8125218,1.25,1141.993548,473428,3.9,49606165.68,22.8634506,40907584.93,17.74781968,98.14993548,1459.66,1252.84,22361244
2430,2017-08-29,8037774,1.25,1142.56129,473428,3.9,49867699.07,23.43486412,40945008.01,17.98291553,98.1536129,1460.09,1253.06,22363598
2431,2017-08-30,8119752,1.25,1143.129032,473428,3.9,50129232.46,24.00627765,40982431.09,18.21801138,98.15729032,1460.66,1253.84,22365952
2432,2017-08-31,6625159,1.25,1143.696774,473428,3.9,50390765.85,24.57769117,41019854.17,18.45310723,98.16096774,1461.6,1254.68,22368306
2433,2017-09-01,8734604,1.25,1144.264516,473428,3.9,50652299.24,25.1491047,41057277.25,18.68820308,98.16464516,1462.3,1255.28,22370660
2434,2017-09-02,8942183,1.25,1144.832258,473428,3.9,50913832.63,25.72051822,41094700.33,18.92329893,98.16832258,1462.61,1255.71,22373014
2435,2017-09-03,7724685,1.25,1145.4,473428,3.9,51175366.02,26.29193175,41132123.41,19.15839478,98.172,1463.76,1256.63,22375369
2436,2017-09-04,8083745,1.25,1144.566667,473428,3.9,51436899.41,26.86334527,41169546.49,19.39349063,98.15847541,1464.34,1256.87,22377172
2437,2017-09-05,7944248,1.25,1143.733333,473428,3.9,51698432.8,27.4347588,41206969.57,19.62858648,98.14495082,1464.73,1257.03,22378975
2438,2017-09-06,7653778,1.25,1142.9,473428,3.9,51959966.19,28.00617232,41244392.65,19.86368233,98.13142623,1465.35,1257.79,22380778
2439,2017-09-07,8091187,1.25,1142.066667,473428,3.9,52221499.58,28.57758584,41281815.73,20.09877818,98.11790164,1466.28,1258.34,22382581
2440,2017-09-08,8887905,1.25,1141.233333,473428,3.9,52483032.97,29.14899937,41319238.81,20.33387403,98.10437705,1466.99,1258.77,22384384
2441,2017-09-09,9145564,1.25,1140.4,473428,3.9,52744566.36,29.72041289,41356661.89,20.56896988,98.09085246,1467.98,1259.7,22386187
2442,2017-09-10,7896240,1.25,1139.566667,473428,3.9,53006099.75,30.29182642,41394084.97,20.80406573,98.07732787,1469.35,1261.03,22387991
2443,2017-09-11,7510230,1.25,1138.733333,473428,3.9,53267633.14,30.86323994,41431508.05,21.03916158,98.06380328,1470.74,1262.06,22389794
2444,2017-09-12,8141893,1.25,1137.9,473428,3.9,53529166.53,31.43465347,41468931.13,21.27425743,98.05027869,1471.63,1262.61,22391597
2445,2017-09-13,8169334,1.25,1137.066667,473428,3.9,53790699.93,32.00606699,41506354.21,21.50935328,98.0367541,1472.94,1264.02,22393400
2446,2017-09-14,8270884,1.25,1136.233333,473428,3.9,54052233.32,32.57748051,41543777.29,21.74444913,98.02322951,1475.32,1266.83,22395203
2447,2017-09-15,9028371,1.25,1135.4,473428,3.9,54313766.71,33.14889404,41581200.37,21.97954498,98.00970492,1477.01,1268.36,22397006
2448,2017-09-16,9270095,1.25,1134.566667,473428,3.9,54575300.1,33.72030756,41618623.45,22.21464083,97.99618033,1478.52,1269.71,22398810
2449,2017-09-17,8104612,1.25,1133.733333,473428,3.9,54836833.49,34.29172109,41656046.53,22.44973668,97.98265574,1480.04,1271.4,22400613
2450,2017-09-18,8312190,1.25,1132.9,473428,3.9,55098366.88,34.86313461,41693469.61,22.68483253,97.96913115,1481.65,1272.82,22402416
2451,2017-09-19,8201422,1.25,1132.066667,473428,3.9,54799887.12,34.03861386,41578609.58,22.25097957,97.95560656,1482.53,1273.39,22404219
2452,2017-09-20,8275834,1.25,1131.233333,473428,3.9,54462785.76,33.11782178,41453247.26,21.77099221,97.94208197,1483.77,1274.84,22406022
2453,2017-09-21,8379881,1.25,1130.4,473428,3.9,54125684.4,32.1970297,41327884.95,21.29100485,97.92855738,1485.17,1276.16,22407825
2454,2017-09-22,9084884,1.25,1129.566667,473428,3.9,53788583.04,31.27623762,41202522.63,20.81101748,97.91503279,1486.11,1277.17,22409629
2455,2017-09-23,9346505,1.25,1128.733333,473428,3.9,53451481.68,30.35544554,41077160.32,20.33103012,97.9015082,1487.25,1278.3,22411432
2456,2017-09-24,8082244,1.25,1127.9,473428,3.9,53114380.32,29.43465347,40951798,19.85104276,97.88798361,1488.24,1279.34,22413235
2457,2017-09-25,8431838,1.25,1127.066667,473428,3.9,52777278.96,28.51386139,40826435.69,19.3710554,97.87445902,1489.15,1280.14,22415038
2458,2017-09-26,8468057,1.25,1126.233333,473428,3.9,52440177.6,27.59306931,40701073.37,18.89106804,97.86093443,1489.69,1280.42,22416841
2459,2017-09-27,8122143,1.25,1125.4,473428,3.9,52103076.24,26.67227723,40575711.05,18.41108068,97.84740984,1490.52,1281.54,22418644
2460,2017-09-28,8580070,1.25,1124.566667,473428,3.9,51765974.88,25.75148515,40450348.74,17.93109332,97.83388525,1491.59,1282.56,22420448
2461,2017-09-29,7410932,1.25,1123.733333,473428,3.9,51428873.52,24.83069307,40324986.42,17.45110596,97.82036066,1492.61,1283.51,22422251
2462,2017-09-30,6871963,1.25,1122.9,473428,3.9,51091772.16,23.90990099,40199624.11,16.9711186,97.80683607,1493.88,1284.76,22424054
2463,2017-10-01,6981772,1.25,1122.066667,473428,3.9,50754670.8,22.98910891,40074261.79,16.49113124,97.79331148,1495.49,1286.33,22425857
2464,2017-10-02,8119886,1.25,1121.233333,473428,3.9,50417569.44,22.06831683,39948899.48,16.01114388,97.77978689,1497.04,1287.99,22427660
2465,2017-10-03,8450421,1.25,1120.4,474958,2.9,50080468.08,21.14752475,39823537.16,15.53115652,97.7662623,1498.61,1289.44,22429463
2466,2017-10-04,11529497,1.25,1119.36129,474958,2.9,49743366.72,20.22673267,39698174.85,15.05116916,97.7527377,1499.74,1290.64,22431267
2467,2017-10-05,10693513,1.25,1118.322581,474958,2.9,49406265.36,19.30594059,39572812.53,14.5711818,97.73921311,1500.86,1291.64,22433070
2468,2017-10-06,8286864,1.25,1117.283871,474958,2.9,49069164,18.38514851,39447450.22,14.09119444,97.72568852,1501.29,1292.07,22434873
2469,2017-10-07,8481934,1.25,1116.245161,474958,2.9,48732062.64,17.46435644,39322087.9,13.61120708,97.71216393,1501.73,1292.52,22436676
2470,2017-10-08,7455815,1.25,1115.206452,474958,2.9,48394961.28,16.54356436,39196725.59,13.13121972,97.69863934,1502.14,1292.86,22438479
2471,2017-10-09,6961623,1.25,1114.167742,474958,2.9,48057859.92,15.62277228,39071363.27,12.65123236,97.68511475,1502.37,1293.05,22440282
2472,2017-10-10,7460668,1.25,1113.129032,474958,2.9,47720758.56,14.7019802,38946000.96,12.171245,97.67159016,1502.52,1293.17,22442086
2473,2017-10-11,7565334,1.25,1112.090323,474958,2.9,47383657.2,13.78118812,38820638.64,11.69125764,97.65806557,1502.79,1293.63,22443889
2474,2017-10-12,7865805,1.25,1111.051613,474958,2.9,47046555.84,12.86039604,38695276.33,11.21127028,97.64454098,1503,1293.86,22445692
2475,2017-10-13,8653717,1.25,1110.012903,474958,2.9,46709454.48,11.93960396,38569914.01,10.73128292,97.63101639,1503.39,1294.35,22447495
2476,2017-10-14,8609742,1.25,1108.974194,474958,2.9,46372353.12,11.01881188,38444551.7,10.25129556,97.6174918,1503.75,1294.79,22449298
2477,2017-10-15,7095827,1.25,1107.935484,474958,2.9,46035251.76,10.0980198,38319189.38,9.771308195,97.60396721,1504.14,1295.24,22451101
2478,2017-10-16,8072896,1.25,1106.896774,474958,2.9,45698150.4,9.177227723,38193827.07,9.291320834,97.59044262,1504.48,1295.57,22452905
2479,2017-10-17,8096069,1.25,1105.858065,474958,2.9,45361049.04,8.256435644,38068464.75,8.811333474,97.57691803,1504.73,1295.52,22454708
2480,2017-10-18,8051007,1.25,1104.819355,474958,2.9,45023947.68,7.335643564,37943102.44,8.331346113,97.56339344,1505.13,1296.3,22456511
2481,2017-10-19,8195743,1.25,1103.780645,474958,2.9,44840947.44,6.730334948,37898595.62,8.048535917,97.54986885,1505.46,1296.58,22458314
2482,2017-10-20,8965371,1.25,1102.741935,474958,2.9,45001464.29,6.828291553,38034329.19,8.205266484,97.53634426,1505.53,1296.72,22460117
2483,2017-10-21,9218662,1.25,1101.703226,474958,2.9,45161981.15,6.926248157,38170062.76,8.361997051,97.52281967,1505.79,1297.04,22461920
2484,2017-10-22,7961748,1.25,1100.664516,474958,2.9,45322498,7.024204761,38305796.33,8.518727617,97.50929508,1506,1297.28,22463724
2485,2017-10-23,8184836,1.25,1099.625806,474958,2.9,45483014.85,7.122161365,38441529.9,8.675458184,97.49577049,1506.18,1297.32,22465527
2486,2017-10-24,8153376,1.25,1098.587097,474958,2.9,45643531.7,7.220117969,38577263.46,8.832188751,97.4822459,1506.32,1297.29,22467330
2487,2017-10-25,8186978,1.25,1097.548387,474958,2.9,45804048.55,7.318074573,38712997.03,8.988919317,97.46872131,1506.44,1297.76,22469133
2488,2017-10-26,8299850,1.25,1096.509677,474958,2.9,45964565.4,7.416031178,38848730.6,9.145649884,97.45519672,1506.61,1298.06,22470936
2489,2017-10-27,8984855,1.25,1095.470968,474958,2.9,46125082.25,7.513987782,38984464.17,9.302380451,97.44167213,1506.74,1298.36,22472739
2490,2017-10-28,9319744,1.25,1094.432258,474958,2.9,46285599.1,7.611944386,39120197.74,9.459111017,97.42814754,1506.88,1298.45,22474543
2491,2017-10-29,8071804,1.25,1093.393548,474958,2.9,46446115.95,7.70990099,39255931.31,9.615841584,97.41462295,1507,1298.62,22476346
2492,2017-10-30,8178000,1.25,1092.354839,474958,2.9,46606632.8,7.807857594,39391664.88,9.772572151,97.40109836,1507.12,1298.64,22478149
2493,2017-10-31,6753113,1.25,1091.316129,474958,2.9,46767149.65,7.905814198,39527398.44,9.929302718,97.38757377,1507.24,1298.65,22479952
2494,2017-11-01,7994577,1.25,1090.277419,474958,2.9,46927666.5,8.003770803,39663132.01,10.08603328,97.37404918,1507.5,1299.12,22481755
2495,2017-11-02,8072268,1.25,1089.23871,474958,2.9,47088183.35,8.101727407,39798865.58,10.24276385,97.36052459,1507.71,1299.33,22483558
2496,2017-11-03,8803547,1.5,1088.2,474958,2.9,47248700.2,8.199684011,39934599.15,10.39949442,97.347,1508.62,1300.42,22485362
2497,2017-11-04,9205114,1.5,1087.61,474958,2.9,47409217.05,8.297640615,40070332.72,10.55622498,97.3587,1508.95,1300.9,22486793
2498,2017-11-05,8141983,1.5,1087.02,474958,2.9,47569733.9,8.395597219,40206066.29,10.71295555,97.3704,1509.35,1301.18,22488224
2499,2017-11-06,8173791,1.5,1086.43,474958,2.9,47730250.76,8.493553823,40341799.86,10.86968612,97.3821,1509.82,1301.58,22489655
2500,2017-11-07,8015004,1.5,1085.84,474958,2.9,47890767.61,8.591510428,40477533.42,11.02641668,97.3938,1510.06,1301.76,22491086
2501,2017-11-08,8009511,1.5,1085.25,474958,2.9,48051284.46,8.689467032,40613266.99,11.18314725,97.4055,1510.48,1302.67,22492517
2502,2017-11-09,8168273,1.5,1084.66,474958,2.9,48211801.31,8.787423636,40749000.56,11.33987782,97.4172,1512.06,1304.13,22493948
2503,2017-11-10,8734450,1.5,1084.07,474958,2.9,48372318.16,8.88538024,40884734.13,11.49660838,97.4289,1513.34,1305.54,22495379
2504,2017-11-11,9167540,1.5,1083.48,474958,2.9,48532835.01,8.983336844,41020467.7,11.65333895,97.4406,1514.43,1306.59,22496810
2505,2017-11-12,8085372,1.5,1082.89,474958,2.9,48693351.86,9.081293448,41156201.27,11.81006952,97.4523,1515.57,1307.84,22498241
2506,2017-11-13,8125464,1.5,1082.3,474958,2.9,48853868.71,9.179250053,41291934.84,11.96680008,97.464,1516.76,1308.84,22499673
2507,2017-11-14,8010286,1.5,1081.71,474958,2.9,49014385.56,9.277206657,41427668.4,12.12353065,97.4757,1517.56,1309.36,22501104
2508,2017-11-15,8012224,1.5,1081.12,474958,2.9,49174902.41,9.375163261,41563401.97,12.28026122,97.4874,1518.65,1310.79,22502535
2509,2017-11-16,8029905,1.5,1080.53,474958,2.9,49335419.26,9.473119865,41699135.54,12.43699178,97.4991,1520.74,1312.47,22503966
2510,2017-11-17,8777547,1.5,1079.94,474958,2.9,49495936.11,9.571076469,41834869.11,12.59372235,97.5108,1521.86,1313.66,22505397
2511,2017-11-18,8857442,1.5,1079.35,474958,2.9,49656452.96,9.669033074,41970602.68,12.75045292,97.5225,1522.81,1314.62,22506828
2512,2017-11-19,7655279,1.5,1078.76,474958,2.9,49692301.67,9.679903097,42047354.16,12.81786391,97.5342,1523.72,1315.54,22508259
2513,2017-11-20,7965022,1.5,1078.17,474958,2.9,49670520.75,9.650516115,42096840.33,12.84398568,97.5459,1524.64,1316.3,22509690
2514,2017-11-21,7894291,1.5,1077.58,474958,2.9,49648739.84,9.621129134,42146326.51,12.87010744,97.5576,1525.2,1316.65,22511121
2515,2017-11-22,7867592,1.5,1076.99,474958,2.9,49626958.93,9.591742153,42195812.68,12.8962292,97.5693,1525.97,1317.77,22512552
2516,2017-11-23,7884355,1.5,1076.4,474958,2.9,49605178.02,9.562355172,42245298.86,12.92235096,97.581,1526.88,1318.76,22513984
2517,2017-11-24,8374781,1.5,1075.81,474958,2.9,49583397.11,9.53296819,42294785.03,12.94847272,97.5927,1527.6,1319.5,22515415
2518,2017-11-25,8578181,1.5,1075.22,474958,2.9,49561616.19,9.503581209,42344271.2,12.97459448,97.6044,1528.28,1320.24,22516846
2519,2017-11-26,7684410,1.5,1074.63,474958,2.9,49539835.28,9.474194228,42393757.38,13.00071624,97.6161,1529.12,1321.02,22518277
2520,2017-11-27,7988866,1.5,1074.04,474958,2.9,49518054.37,9.444807247,42443243.55,13.026838,97.6278,1529.99,1321.87,22519708
2521,2017-11-28,7630108,1.5,1073.45,474958,2.9,49496273.46,9.415420265,42492729.73,13.05295976,97.6395,1530.41,1322.11,22521139
2522,2017-11-29,7651885,1.5,1072.86,474958,2.9,49474492.54,9.386033284,42542215.9,13.07908153,97.6512,1531.27,1323.38,22522570
2523,2017-11-30,6354413,1.5,1072.27,474958,2.9,49452711.63,9.356646303,42591702.08,13.10520329,97.6629,1532.2,1324.24,22524001
2524,2017-12-01,8418220,1.5,1071.68,474958,2.9,49430930.72,9.327259322,42641188.25,13.13132505,97.6746,1533.11,1325.08,22525432
2525,2017-12-02,8490857,1.5,1071.09,474958,2.9,49409149.81,9.29787234,42690674.43,13.15744681,97.6863,1533.76,1325.78,22526863
2526,2017-12-03,7277361,1.5,1070.5,474958,2.9,49387368.9,9.268485359,42740160.6,13.18356857,97.698,1534.92,1327.06,22528295
2527,2017-12-04,7738282,1.5,1070.416129,474958,2.9,49365587.98,9.239098378,42789646.77,13.20969033,97.77358065,1535.66,1327.66,22546457
2528,2017-12-05,7560835,1.5,1070.332258,474958,2.9,49343807.07,9.209711397,42839132.95,13.23581209,97.84916129,1536.08,1327.89,22564619
2529,2017-12-06,7464404,1.5,1070.248387,474958,2.9,49322026.16,9.180324415,42888619.12,13.26193385,97.92474194,1536.55,1328.63,22582781
2530,2017-12-07,7622351,1.5,1070.164516,474958,2.9,49300245.25,9.150937434,42938105.3,13.28805561,98.00032258,1536.83,1328.99,22600944
2531,2017-12-08,8299416,1.5,1070.080645,474958,2.9,49278464.34,9.121550453,42987591.47,13.31417738,98.07590323,1537.35,1329.52,22619106
2532,2017-12-09,8221830,1.5,1069.996774,474958,2.9,49256683.42,9.092163472,43037077.65,13.34029914,98.15148387,1537.85,1329.85,22637268
2533,2017-12-10,6448381,1.5,1069.912903,474958,2.9,49234902.51,9.06277649,43086563.82,13.3664209,98.22706452,1538.13,1330.2,22655431
2534,2017-12-11,7475072,1.5,1069.829032,474958,2.9,49213121.6,9.033389509,43136050,13.39254266,98.30264516,1538.36,1330.31,22673593
2535,2017-12-12,7320994,1.5,1069.745161,474958,2.9,49191340.69,9.004002528,43185536.17,13.41866442,98.37822581,1538.55,1330.33,22691755
2536,2017-12-13,7459642,1.5,1069.66129,474958,2.9,49169559.77,8.974615547,43235022.34,13.44478618,98.45380645,1538.86,1330.99,22709918
2537,2017-12-14,7663667,1.5,1069.577419,474958,2.9,49147778.86,8.945228565,43284508.52,13.47090794,98.5293871,1539.28,1331.29,22728080
2538,2017-12-15,8407932,1.5,1069.493548,474958,2.9,49125997.95,8.915841584,43333994.69,13.4970297,98.60496774,1539.47,1331.57,22746242
2539,2017-12-16,8049941,1.5,1069.409677,474958,2.9,49104217.04,8.886454603,43383480.87,13.52315146,98.68054839,1539.97,1332.08,22764405
